Om0,sigma8,h,Ob0,ns,w0,wa
0.21381461535021867,0.7123720393549356,0.6037108260118752,0.04506480273143898,0.9202131864707478,-0.8751370267437674,-0.06687175217624555
0.5711453972952749,0.6702116287520751,0.6449833026578469,0.0244395664589052,0.9705514173081222,-0.759904404865327,-0.0541447827622553
0.4809353758367714,0.625440167070711,0.5249512970919193,0.049713154345626426,0.959731849750755,-0.9002448486569626,0.08960435828443766
0.24161467825523375,1.1930555395045257,0.7701532685499077,0.03341885119772678,0.9625693997574918,-0.9551395735914489,-0.09395006132958306
0.10450320024153373,0.8173174857796073,0.7305641409318421,0.05951885129650315,0.9763982285268975,-1.0718178085154064,0.007628889502265451
0.38432587518348615,0.959329550420299,0.5569161982053898,0.02304986662994756,0.9438942743802166,-1.2605051663464342,0.023767512052380216
0.31402335184973507,0.85667836304204,0.8556979627976862,0.028163194823593574,0.9348843128074198,-0.7920615231527042,0.07070585827415565
0.6813544393967605,1.0737739792160728,0.6807428337929852,0.05452479647601466,0.930714666103118,-1.034213793752453,-0.018168205528822437
0.6134959741658583,0.9934738687118408,0.8145144335477221,0.037964046797836444,0.9883796506714757,-1.1230410960301134,0.05369164492965248
0.4134976835914681,0.5137184770765592,0.8612821080211746,0.04018113539691047,0.9485431501644658,-1.2287623492250628,-0.02478198273558388
