Om0,sigma8,h,Ob0,ns,w0,wa
0.672667455551619,0.5720148818515578,0.5407660207577095,0.04478340653424171,0.9580372208287639,-1.1392880661832283,0.0034126148625988895
0.48142989805152514,1.1028840786483658,0.7192597748001406,0.020354286348680906,0.9269296088443828,-1.0950146686808262,-0.019384698952473384
0.20205057858857933,0.8977717632989919,0.7677870770109272,0.0505729674768567,0.9535389560057714,-1.24451671725623,0.08385626700476023
0.4583772654768371,1.1995256972826764,0.5053359282914078,0.042520759104319975,0.9622285236874712,-0.8440314893819396,0.04593528097834568
0.6045824768095897,0.9976773400651722,0.803659508612361,0.05995420669285659,0.9429296401711814,-0.9071501021916477,-0.046505308483834044
0.1597122238344908,0.7349433676096857,0.6834505640443769,0.055618772740807856,0.9741664183300078,-0.7651518008971754,-0.03255801748221532
0.2427104847630822,0.5626776685904059,0.8463847085766603,0.037249801163739105,0.9322398814215014,-1.047228824945118,-0.07093226529971314
0.534731962821788,0.8367494737224372,0.8948493080709488,0.02852863789549477,0.9839564111466957,-0.9476350021231912,0.033042128843731644
0.36596194220249123,0.6408860004526891,0.6252655190703865,0.027316425583171752,0.9376510340903245,-0.7450409022000815,0.07602764798176653
0.3162537302844607,0.9800817779965929,0.5944918829222996,0.03369282413025114,0.9805987261101692,-1.2043751812849353,-0.09972160370471025
