Om0,sigma8,h,Ob0,ns,w0,wa
0.438543405277937,0.6994341072703194,0.5586217557492433,0.052133551349920704,0.989387030953196,-1.1088090853305428,0.0301481891916984
0.14110613419890208,1.038117454436047,0.6882263326369167,0.05105762692091552,0.9408643161379208,-1.223530327162564,-0.018070631058983294
0.5939888432431639,0.7880294553834815,0.5155820709186685,0.04677189168238294,0.9318798548896206,-0.918899000663687,-0.06949525512336316
0.3745952216401658,0.7533467913592256,0.8314496441399075,0.04365107828326932,0.9742486451550756,-0.7856502997732236,-0.09194065069904155
0.2691464602202781,0.880327385954857,0.8609013808854831,0.03219087827070087,0.9801440144243823,-1.003188753030324,0.08874747982706241
0.2800288457377995,0.6178453661981955,0.6444278471360811,0.02026953599481819,0.9585272585077373,-1.2487940149338494,-0.04691087977383075
0.49811824295361995,0.5360314358937468,0.7891305259903909,0.03957900054336328,0.9251748056028218,-0.9610556783588582,0.05664418803317872
0.6980947586505872,1.1169365263962021,0.7564790218389865,0.03155168320630651,0.9657449301643543,-1.1643718315974754,-0.03362022519003889
0.19055246849235463,0.9737573913042985,0.5933794305671392,0.026515425687013598,0.9431684935885225,-0.7276764158042094,0.010113167107249382
0.5446676767477906,1.1372561490042612,0.7240743833508868,0.05961986316377793,0.9518046442712669,-0.832860546259829,0.0625941982115458
