Om0,sigma8,h,Ob0,ns,w0,wa
0.5616431445260299,0.9924960691030862,0.5259554784289421,0.02188498358066286,0.9778310990148497,-1.1336037514544695,-0.052403550213083835
0.2141733052692209,1.0895207915656702,0.5808185558728463,0.044283544742619266,0.9333000891722086,-0.7284271864392202,0.020776751280540434
0.30787063528730607,1.1683300137788448,0.7633622951704548,0.050203740307079,0.9747097363294621,-1.1666832394651578,-0.045650917383966885
0.12776810394063481,0.6692151664397543,0.823072324954087,0.051811094283713055,0.9206699080577768,-1.0278139372777966,0.04407808355076662
0.17595610460602573,1.0350482002922523,0.5070468404592139,0.041479410320575366,0.971850486609398,-0.7803127544306635,-0.02422939749751933
0.1346249040093471,1.0993068765913572,0.5722822408823662,0.027826307706627335,0.9640439009556184,-0.942054854549002,-0.007678273067356328
0.3218726715425396,0.7627303725685961,0.5567161050390165,0.05657682448664712,0.9630243613608831,-0.9386280988063804,-0.08105877296196398
0.253354942903275,1.1963518129305464,0.6526798457986484,0.03553742339674709,0.9858094270722733,-1.154675861558649,0.07473283738384226
0.2536333712780845,0.7650907155510926,0.8986589490883405,0.050810022077482066,0.9528058611144542,-1.2479917471050137,0.07732538162055502
0.2705274236557881,0.561169242453833,0.7201210003264774,0.049532164515048674,0.9270027295753052,-0.9833151984295602,-0.0964414949829901
0.18979673920427392,1.0866878167712017,0.7730628295980075,0.04610263386499182,0.9292889219091568,-0.7152727966613615,0.07003475214892926
0.6200752695645281,1.0729987979211995,0.6067383689198053,0.05704559557927617,0.9427720146897479,-0.83536606701262,-0.05681885238180147
0.10452583087282102,0.5210851530571672,0.6907908122149659,0.04098934081882651,0.9621197509399102,-0.8542949111384229,0.006854077880590739
0.1258074081772102,0.5030726586181837,0.6502359031130847,0.056247300836226616,0.9580631178543186,-0.8382801088235876,0.06899231586901089
0.5497157182189656,0.9661631937275494,0.5691335561391081,0.0510681941351666,0.9842026546539371,-1.0107601731749403,0.07050311354053468
0.34619630724126604,0.9359689551790257,0.7105024453038316,0.04778594150697582,0.9880467853359054,-0.7558506441019965,0.03124772400786996
0.5009689492890335,0.8649151959272909,0.576932726840589,0.033513359628924454,0.9776430664640212,-1.2818857936681005,-0.08825924748978903
0.38921051212040414,1.0500983262518906,0.6417325917295329,0.041095204843580535,0.9679860749269501,-1.2235360457210984,-0.09369615882358662
0.34319106447764836,0.7508688403384025,0.8791408318707163,0.03748906668960298,0.9397164398582128,-1.098482834136025,0.07278398453418572
0.4111296151762083,0.6519216166136435,0.6025437880083485,0.03866933887061625,0.9618081799910618,-0.9808499876511729,0.020110516618427526
0.6611246895193686,0.6286288419550565,0.871478825267461,0.031966540061790824,0.9585958836153865,-0.7456135329824864,0.06260838078588485
0.2249463763633504,1.0157271238096042,0.8554460110148858,0.0575178457536141,0.932235851833876,-0.9820638822994243,-0.05365133326005503
0.5138317079042583,0.9550769612654906,0.7380638022665453,0.023513922925347867,0.96603460093033,-0.9094414793402015,0.09669481970818569
0.32770736473708134,0.7186324194882017,0.5278758338124993,0.04293869352590927,0.9666519705760755,-0.8017588794573415,-0.05172874436932062
0.642653024069568,1.09416327709136,0.6055733168830767,0.03272047444403209,0.9827167587453871,-1.2675189566337313,0.03866387864285159
0.6341591959675609,1.0262542333872755,0.6770170341334635,0.052267635131799176,0.9819749938003043,-1.1998285046524129,0.017112460979150673
0.5167627584675532,1.083474568985669,0.7488035653384164,0.05103591878374855,0.9315426544854539,-0.7275304122285274,0.03712223801404557
0.43533919382750563,1.1218224390167026,0.6867746235183175,0.03221853520062977,0.9895472221395409,-0.8771050805678631,-0.06428987099254274
0.11867683161130947,1.1009117721905506,0.8491954791905099,0.052506338360815585,0.9712271689163012,-1.248411427499036,0.045199100847157614
0.45720010478910345,1.104892107779924,0.5521651702074633,0.05793308953467191,0.9456879429805836,-0.7576302967128848,0.01588465047467258
0.5331493888507677,0.582579959240988,0.7134770933586541,0.032243785680338144,0.9706937796895169,-0.7129891818737191,-0.02358757744726106
0.30334644443807257,0.5389681128500086,0.8963583416860161,0.030320698226135027,0.9883766154644054,-0.866530395622277,-0.04381271803396241
0.6941835015103537,0.9254345096111551,0.7497929324264597,0.03514285448700698,0.9472209013333127,-0.7993248565596773,0.08718165299663613
0.22836270434311054,0.5661819318666247,0.6981165718763198,0.0398356279399578,0.9781498999389869,-1.1193646759707923,0.0005970821099742923
0.4628154164535284,1.056108950516247,0.8526041247158778,0.05976319560551828,0.9677055204370838,-0.7893462127976426,-0.0567983744418436
0.4847628391635588,0.9271767771535984,0.8694141478944815,0.043509086949920686,0.9690248359576096,-1.2876522846002396,0.08531092515928362
0.6027499875906348,1.1334724566803271,0.6882630677780589,0.057522870500762976,0.9868207898114217,-0.7404307251664838,-0.03452140626782822
0.34447649811838876,1.057944574444559,0.6798820861888788,0.05437452814707243,0.9522702432589603,-0.9342524868683479,-0.018698762748903724
0.6099505488871595,1.1636833938008961,0.7268255683758381,0.05760611802687461,0.9761985717395221,-1.0033987217576406,-0.0478986463281753
0.5187117182161776,0.8635773729220318,0.8321853150456842,0.02237089991554673,0.959396874188752,-1.2518719417363646,0.0020506906575783884
0.5730190977073331,0.9850096826314108,0.8935327283056231,0.029442039979399752,0.9696278759076005,-1.1752101575314824,0.07367112208961155
0.6469277424129513,0.6349910080758504,0.5305876600371471,0.023584561072624716,0.9700642967096348,-0.9884622864142588,0.006650943352313754
0.6688837097189348,0.5712880452499183,0.804710067061662,0.04560656084385344,0.9509248819085546,-0.7609041988285646,-0.07349032962786625
0.2905118410832356,1.0371034405845276,0.6620344136405636,0.058078054484294636,0.9361542859942883,-1.1741560658785275,-0.019034232924000596
0.4525006933916027,0.5127630525339041,0.6174050106791803,0.022998967312241436,0.9604047475989956,-0.9762376061965754,0.024760858224943963
0.49376159986202695,0.7697167968545342,0.5749340645259701,0.029329455023022345,0.9779744148956718,-0.86374960290453,0.01667489766127858
0.33472529765588815,0.8165553807654486,0.8286328798858913,0.051513677196337315,0.9602731382920978,-1.286273505595316,0.005487245565676632
0.28153581587755266,0.6485750176053452,0.5742184171048097,0.05166622248846499,0.9804076416511887,-0.7381002883730594,0.09769680278644507
0.18855775300673985,0.8055152644664421,0.8293642781467747,0.03374017331129394,0.9375746653264283,-1.1126863282231443,-0.08607598417665749
0.5451274840926051,1.174533356798046,0.827201593630285,0.05604793931089633,0.97856413366655,-1.2334218166152766,-0.07441314832092129
0.5758714008641289,0.671726631934415,0.5912609061692716,0.05267247942518036,0.9846307493257644,-1.1247649327397975,-0.05476323551165598
0.3859695561687079,1.0071788252254283,0.5901427259867784,0.021650433064784196,0.9895987018032747,-0.9589399941316474,0.03725912801550585
0.26840854957082616,0.7068056223337225,0.5361322766173079,0.021077549005106305,0.958416086521262,-1.1960462388156496,-0.07238065835178802
0.16590687251523134,0.6623759227873728,0.7766246420813475,0.038324103155052996,0.9359049824352903,-0.9466962644208061,0.050297270696731816
0.1377422987279379,0.786553618564237,0.8866140955972961,0.02272875690794774,0.9346928983279158,-0.9871002294976967,-0.01797313647531734
0.23744032902744064,0.7078026879260195,0.6801595218306397,0.029901300052653783,0.9892144912492564,-0.9442197918509914,-0.04428458303338212
0.4065790110707914,1.156004522768348,0.8250381265263653,0.059171504730755844,0.967251386687552,-1.155956742453882,0.04700771737553239
0.6590610361649915,0.7296966280646683,0.7487285744312269,0.052930179208272976,0.9564410983430802,-1.167678231748912,0.030926146863629544
0.5286709612715641,0.6648005285978273,0.6358468278731434,0.024720937915699216,0.9811026683344595,-0.9542737480791739,-0.07030903003558316
0.5432613341931671,0.9056611064824909,0.5282967110671638,0.03397914061446483,0.9236426737253436,-1.2732018922404067,0.03502079185575008
0.3534856776522658,1.1247643722944125,0.599081864057876,0.05318587734393364,0.9758862683971139,-1.1379231892956918,0.08733421405041866
0.6598640084404365,0.9707619568220618,0.5537161768170102,0.027354748414962368,0.9308549441510967,-0.9400383023026112,-0.06985362258122116
0.6982936752543716,1.024798290796252,0.5437319130984873,0.04375198413343101,0.9384189394018866,-1.2090404777817207,-0.07421763497722646
0.6187466704662763,0.53992899142974,0.8430474662074712,0.024873386143722923,0.9355722913987308,-0.910756639324165,0.02328584204797704
0.4401413718820295,1.0407780662261432,0.6613224553851489,0.053461072331431006,0.9721885076480092,-0.8099444304685821,-0.07534774321322388
0.12232198149315926,0.5015501635463477,0.5784024589174316,0.028078976313664482,0.9409003224523352,-1.0752094535567576,-0.046825065902808494
0.39630536160953556,0.8066509976912393,0.7983642878914733,0.0565146538033493,0.9764703994108964,-1.2049071451705888,0.07190667430551415
0.32069909137409985,0.6972992838448031,0.7608610821493228,0.0204020230555426,0.9527309695179359,-1.2765419052464422,-0.06662307949471531
0.39375438557177866,1.1597330195826474,0.7681726620418277,0.045357903712013786,0.9732530990727142,-0.9719749803132459,0.09512441998279722
0.3820402824839578,0.767723863725932,0.7120374890515033,0.025896583929067192,0.9800229529445306,-1.28031272227621,-0.02206283293009456
0.48308573720245673,0.9038947417947365,0.7557662695490674,0.03207365652677689,0.9330552381422906,-0.8593579294665517,-0.08529412618001235
0.5059636778013885,0.8217010509912237,0.740445338899693,0.05788324608334243,0.9423018770232615,-0.7488956441827199,0.09321238746043967
0.3331396998610586,0.8766811796029674,0.7651972494303974,0.058486165088972225,0.9546898323237464,-0.9939999989769197,-0.09683586740271867
0.37998889344356224,1.104527136434902,0.6506006433348824,0.0417462274009721,0.9697231700373161,-0.7916061218403871,0.007692850911600477
0.685007795684564,0.97372971318944,0.62544893516097,0.05172836995612458,0.9475732070482519,-1.0739053568197119,-0.042197286422358066
0.6919847575022163,0.9471550806345033,0.7289878469549006,0.0506381024654973,0.940041017698402,-1.0207646618884698,0.03298917389403941
0.21363106443911528,0.510789351931984,0.6371798943594994,0.025264567363031624,0.9726036559373351,-1.089306930034803,-0.023768193448748448
0.6063378811986109,0.5652224181862375,0.7327049116497115,0.043009282569972815,0.926368905348448,-0.9646470039553879,-0.03050795038273875
0.6668712696341796,0.699005840565083,0.7239181361789034,0.03855600705615203,0.9590283530261661,-1.031917647265517,-0.05048693221310843
0.21145443642172637,0.7731315950620066,0.7869677381041003,0.04471424920923704,0.9738101848775238,-0.7235887058866826,0.060079451015442153
0.5468338092044104,1.174964901772476,0.6993859810382753,0.025626111076538886,0.9548460151853949,-1.0148124393181144,-0.048852976310332974
0.3374048941814033,0.8600742237123729,0.8952130935159841,0.04393628777723063,0.976698230912522,-0.7133810114622837,0.01025496549964347
0.6086719050368676,0.7768075923504634,0.5662728043213427,0.035492266496456454,0.9443969303898869,-0.8154453037062575,-0.014414029037544324
0.4022371740318216,0.7347460306428882,0.6956002977003314,0.0476531485783437,0.951138682972272,-0.8649787319819103,-0.02161138694638956
0.5988962981514868,0.9235627870285424,0.5983780976331834,0.04211617118371236,0.9493519279024255,-1.254470439228664,0.03362781260634501
0.48099569592517655,1.1231374663284308,0.5373920036513709,0.050356024937900215,0.9462606068839099,-1.2008137890642485,0.08007665147570614
0.15385422573036356,0.5787738499265951,0.7623256632307358,0.043798033833978234,0.9539715430535521,-1.0956582558207548,-0.06622717698837652
0.5624413977630108,0.6533404458496208,0.6593599042564855,0.034837952741642086,0.9224336029962961,-0.729773917380413,0.027306316700427158
0.6326505691423115,1.102639221256017,0.5192559017236169,0.04901459868716269,0.9296395117053874,-0.9544352767870613,0.04672965175961527
0.16276524519941363,0.7823768283602845,0.5496345673964818,0.028843232593555403,0.9438101230069222,-1.0513466501175333,0.024971065708940657
0.5823879368140555,0.7614243225948056,0.7888945688130673,0.03858448246194281,0.938860342093845,-1.260746864514906,0.018877454762303
0.23635834088569876,0.7208848434905091,0.6632278917248987,0.0504509839248763,0.9778092588717883,-0.8338160587697485,0.008973801380782631
0.41599092040591623,1.132280352156944,0.8092768323181914,0.0430906626623254,0.9808233147284128,-0.848144791006419,-0.07194085453314945
0.24740901592079168,0.8544816624660274,0.5952091234344421,0.049933040667573494,0.9833851460960056,-1.2527383662444498,0.042791828573020385
0.22430445997497767,0.6501279379596372,0.5406137644471357,0.05647147045291996,0.9390056664112952,-0.8020519626589084,-0.03373876222704528
0.28258855562894725,0.5236730427119757,0.5319822877362981,0.04988158771274103,0.968501988789232,-0.8708750389698469,0.008115619684853234
0.11508078496143076,0.9154205426147926,0.5380273506848625,0.05262475647644464,0.9576212969684321,-1.1276052594984958,-0.08653998287778505
0.17883936245456608,0.5639269885919406,0.672060211672682,0.02226351447910053,0.9533426129538162,-1.2071239524513424,0.03440770102595536
0.4962685099605939,0.9091566229671881,0.7088567608962807,0.040869579083347374,0.9654471275886992,-0.8516358719798798,-0.09570142052873012
0.6539522541963501,0.6192480149119848,0.7194116071759498,0.03410750263979836,0.9613574437591649,-0.8960499407647984,0.06817420293774296
0.5715366180992371,1.1865619759040742,0.5473507353303191,0.024078986285008232,0.9324926998153676,-0.9357061055381549,0.041503989450966255
0.6314268972931142,0.9179944453947,0.8943737769118504,0.03352224248990237,0.9390799743367868,-1.1431405815847742,-0.06780223545718518
0.13049296995215615,0.8988225546687508,0.7510252169142932,0.05771993690936798,0.9670480775987619,-1.0872557117080366,0.01274419507416931
0.16151364277844077,0.950879754599437,0.5972783935242212,0.028160008879248064,0.9287752392746926,-0.7353119316046939,-0.022977921061631268
0.3165193970270085,1.1818480138320573,0.6651972948130267,0.03010458877112797,0.9624370428265587,-1.0520772976737338,0.022864804282489118
0.5746576957874782,1.149464473425283,0.6941436484231007,0.039369127539540735,0.9371281374903628,-0.8971856867238035,0.013038270125702398
0.14254318948035358,0.6131639221338883,0.5683078106126198,0.054703631446675144,0.9374794145525933,-1.231604266928557,0.008427131201680843
0.3148554385546393,1.092516756043295,0.7878717127328227,0.04223934585400997,0.9253630293327799,-0.7821938960499503,-0.029892671922076133
0.2659942848968394,0.8847585681624199,0.8476912038342008,0.028786197577736802,0.9859434230074134,-0.876125891537506,-0.02654403572278817
0.21994825865025475,0.995992401612448,0.5241685444580125,0.0590983668264147,0.945947820585012,-1.1702102381828436,0.05420722327498326
0.5573303743299953,0.8299233952655254,0.8919667808836219,0.05092723453222335,0.988532566038313,-0.7838001170202223,-0.0013837928867412586
0.20875895802259817,0.8477396530165526,0.5349780970741803,0.025455065486793695,0.9559979942985967,-0.710833445040216,-0.00012478171215334066
0.5542375411329928,0.5717644474199635,0.7939166134546154,0.040506137639433754,0.9612362842397315,-1.2108186585455363,0.0660212960531463
0.5656806708317016,0.9304849049737911,0.8397471138436441,0.04265164851365385,0.9274815619995952,-0.914624098176693,0.09695048495305325
0.32304551706644097,0.5076975718734,0.744400677105756,0.049355260400049186,0.9377046298784276,-0.84164439428702,0.03679985986961082
0.2443398746979362,0.6263238059710203,0.8969402769891479,0.04113743410548226,0.9332877060030719,-0.9677861696456427,-0.019779751294397893
0.2643927132072815,0.6891657227521137,0.6790237480236869,0.044943047155587806,0.9452448649352301,-1.033439417548737,0.09894674379328816
0.17253184287014017,1.1400627941630646,0.8050887814441028,0.0202834361185465,0.9335111813222418,-0.9060618971716808,-0.061439158536720856
0.28793285895774107,0.9584628411788125,0.8119593493646651,0.027906860655550647,0.9634798899739304,-1.2408991248540748,-0.03255733473599852
0.45315168635684,0.5163793245318214,0.6384849374299486,0.026686327029374703,0.9405129923636755,-0.743274738668323,0.01747538772710533
0.4176109845629752,0.7941192426976347,0.7661536116743757,0.04652825521161044,0.9818251818742575,-0.9495331959832001,0.04630743553682956
0.1076180469948909,1.0759989261019616,0.8262319100745694,0.044394634931506964,0.9810237983849796,-0.8110799867930576,-0.02444793953680008
0.6363581904605167,0.6185151374592218,0.532648194417316,0.026330014499802285,0.9684168981796281,-1.2129862197630856,-0.05804008628420462
0.14092776632641868,0.721607607322637,0.7225492783290698,0.03531079775828112,0.9488264878764081,-0.7181760546123086,0.0636506260783754
0.3072173321637691,0.5291062684116506,0.8239348101268451,0.036158966029887406,0.9710043042773856,-0.8931505419778274,0.01203226361423966
0.16761894337803826,0.9440856579406005,0.7756582727813848,0.024218812080106955,0.9357899506442374,-1.1450964759436382,0.015267439158871896
0.644097420683315,0.6290031831593392,0.7802260649523027,0.03882572554557899,0.9344174544458899,-1.0477690401411293,0.06045195145282317
0.6992462303108611,0.9699825797979018,0.8079896669081155,0.036189972159026376,0.9268132700759654,-1.1008945027914248,0.04581408246446378
0.13847624915672402,0.6571084742100061,0.5776887718827519,0.051438215476483945,0.9607675879537091,-1.0699920203485143,-0.036221476356282034
0.6108328330081878,0.54840358293652,0.7003941585984802,0.024627934867298234,0.9288883605065766,-0.9012455748195303,-0.0653348963750551
